,lga,hhid,item_desc,sector_name,state_name,expenditure,income,credit
44888,1204,120080,PETROL,RURAL,Edo,1500.0,,
44910,1211,120081,KEROSENE,URBAN,Edo,1200.0,,
44914,1211,120081,ELECTRICITY,URBAN,Edo,3000.0,,
44916,1211,120081,FIREWOOD,URBAN,Edo,800.0,,
44918,1211,120081,PETROL,URBAN,Edo,12000.0,,
44940,1211,120082,KEROSENE,URBAN,Edo,500.0,,
44944,1211,120082,ELECTRICITY,URBAN,Edo,3000.0,,
44946,1211,120082,FIREWOOD,URBAN,Edo,500.0,,
44970,1211,120083,KEROSENE,URBAN,Edo,1000.0,,
44974,1211,120083,ELECTRICITY,URBAN,Edo,1500.0,,
45000,1211,120084,KEROSENE,URBAN,Edo,1200.0,,
45004,1211,120084,ELECTRICITY,URBAN,Edo,3000.0,,
45005,1211,120084,CANDLES,URBAN,Edo,100.0,,
45008,1211,120084,PETROL,URBAN,Edo,27000.0,,
45030,1211,120085,KEROSENE,URBAN,Edo,950.0,,
45034,1211,120085,ELECTRICITY,URBAN,Edo,3500.0,,
45038,1211,120085,PETROL,URBAN,Edo,6000.0,,
45060,1211,120086,KEROSENE,URBAN,Edo,800.0,,
45061,1211,120086,PALM KERNEL OIL,URBAN,Edo,1600.0,,
45064,1211,120086,ELECTRICITY,URBAN,Edo,1000.0,,
45066,1211,120086,FIREWOOD,URBAN,Edo,800.0,,
45090,1211,120087,KEROSENE,URBAN,Edo,1000.0,,
45094,1211,120087,ELECTRICITY,URBAN,Edo,2000.0,,
45096,1211,120087,FIREWOOD,URBAN,Edo,500.0,,
45098,1211,120087,PETROL,URBAN,Edo,2000.0,,
45120,1211,120088,KEROSENE,URBAN,Edo,1000.0,,
45124,1211,120088,ELECTRICITY,URBAN,Edo,700.0,,
45125,1211,120088,CANDLES,URBAN,Edo,20.0,,
45150,1211,120089,KEROSENE,URBAN,Edo,1500.0,,
45154,1211,120089,ELECTRICITY,URBAN,Edo,3000.0,,
45155,1211,120089,CANDLES,URBAN,Edo,100.0,,
45156,1211,120089,FIREWOOD,URBAN,Edo,500.0,,
45180,1211,120090,KEROSENE,URBAN,Edo,600.0,,
45184,1211,120090,ELECTRICITY,URBAN,Edo,3000.0,,
45186,1211,120090,FIREWOOD,URBAN,Edo,400.0,,
45210,1214,120091,KEROSENE,RURAL,Edo,500.0,,
45218,1214,120091,PETROL,RURAL,Edo,2000.0,,
45240,1214,120092,KEROSENE,RURAL,Edo,450.0,,
45270,1214,120093,KEROSENE,RURAL,Edo,1000.0,,
45275,1214,120093,CANDLES,RURAL,Edo,200.0,,
45300,1214,120094,KEROSENE,RURAL,Edo,1000.0,,
45301,1214,120094,PALM KERNEL OIL,RURAL,Edo,50.0,,
45330,1214,120096,KEROSENE,RURAL,Edo,500.0,,
45360,1214,120098,KEROSENE,RURAL,Edo,500.0,,
45365,1214,120098,CANDLES,RURAL,Edo,100.0,,
45390,1214,120099,KEROSENE,RURAL,Edo,750.0,,
45420,1214,120100,KEROSENE,RURAL,Edo,700.0,,
45428,1214,120100,PETROL,RURAL,Edo,1800.0,,
45450,1310,130001,KEROSENE,URBAN,Ekiti,650.0,,
45458,1310,130001,PETROL,URBAN,Ekiti,300.0,,
45480,1310,130003,KEROSENE,URBAN,Ekiti,1100.0,,
45486,1310,130003,FIREWOOD,URBAN,Ekiti,600.0,,
45488,1310,130003,PETROL,URBAN,Ekiti,15000.0,,
45514,1310,130004,ELECTRICITY,URBAN,Ekiti,2000.0,,
45515,1310,130004,CANDLES,URBAN,Ekiti,40.0,,
45516,1310,130004,FIREWOOD,URBAN,Ekiti,200.0,,
45517,1310,130004,CHARCOAL,URBAN,Ekiti,100.0,,
45518,1310,130004,PETROL,URBAN,Ekiti,1500.0,,
45570,1310,130007,KEROSENE,URBAN,Ekiti,800.0,,
45600,1310,130008,KEROSENE,URBAN,Ekiti,350.0,,
45630,1310,130010,KEROSENE,URBAN,Ekiti,650.0,,
45634,1310,130010,ELECTRICITY,URBAN,Ekiti,1000.0,,
45638,1310,130010,PETROL,URBAN,Ekiti,6000.0,,
45660,1314,130011,KEROSENE,URBAN,Ekiti,650.0,,
45664,1314,130011,ELECTRICITY,URBAN,Ekiti,3000.0,,
45668,1314,130011,PETROL,URBAN,Ekiti,1000.0,,
45690,1314,130012,KEROSENE,URBAN,Ekiti,500.0,,
45694,1314,130012,ELECTRICITY,URBAN,Ekiti,5000.0,,
45698,1314,130012,PETROL,URBAN,Ekiti,1500.0,,
45720,1314,130013,KEROSENE,URBAN,Ekiti,200.0,,
45728,1314,130013,PETROL,URBAN,Ekiti,1100.0,,
45750,1314,130014,KEROSENE,URBAN,Ekiti,400.0,,
45754,1314,130014,ELECTRICITY,URBAN,Ekiti,1000.0,,
45756,1314,130014,FIREWOOD,URBAN,Ekiti,500.0,,
45758,1314,130014,PETROL,URBAN,Ekiti,1300.0,,
45780,1314,130015,KEROSENE,URBAN,Ekiti,240.0,,
45810,1314,130016,KEROSENE,URBAN,Ekiti,700.0,,
45818,1314,130016,PETROL,URBAN,Ekiti,4000.0,,
45840,1314,130017,KEROSENE,URBAN,Ekiti,650.0,,
45844,1314,130017,ELECTRICITY,URBAN,Ekiti,3000.0,,
45848,1314,130017,PETROL,URBAN,Ekiti,1500.0,,
45870,1314,130018,KEROSENE,URBAN,Ekiti,700.0,,
45874,1314,130018,ELECTRICITY,URBAN,Ekiti,1000.0,,
45878,1314,130018,PETROL,URBAN,Ekiti,3000.0,,
45900,1314,130019,KEROSENE,URBAN,Ekiti,700.0,,
45904,1314,130019,ELECTRICITY,URBAN,Ekiti,500.0,,
45938,1311,130020,PETROL,URBAN,Ekiti,10000.0,,
45960,1307,130021,KEROSENE,URBAN,Ekiti,700.0,,
45968,1307,130021,PETROL,URBAN,Ekiti,2000.0,,
45990,1307,130023,KEROSENE,URBAN,Ekiti,1400.0,,
45998,1307,130023,PETROL,URBAN,Ekiti,3000.0,,
46020,2403,130024,KEROSENE,URBAN,Lagos,2800.0,,
46024,2403,130024,ELECTRICITY,URBAN,Lagos,500.0,,
46050,1307,130025,KEROSENE,URBAN,Ekiti,700.0,,
46058,1307,130025,PETROL,URBAN,Ekiti,3000.0,,
46080,1307,130026,KEROSENE,URBAN,Ekiti,700.0,,
46088,1307,130026,PETROL,URBAN,Ekiti,1000.0,,
46110,1307,130027,KEROSENE,URBAN,Ekiti,400.0,,
46146,1307,130029,FIREWOOD,URBAN,Ekiti,1000.0,,
46170,1307,130030,KEROSENE,URBAN,Ekiti,120.0,,
46200,1303,130032,KEROSENE,URBAN,Ekiti,400.0,,
46204,1303,130032,ELECTRICITY,URBAN,Ekiti,1000.0,,
46208,1303,130032,PETROL,URBAN,Ekiti,1200.0,,
46230,1303,130033,KEROSENE,URBAN,Ekiti,700.0,,
46234,1303,130033,ELECTRICITY,URBAN,Ekiti,2000.0,,
46238,1303,130033,PETROL,URBAN,Ekiti,8000.0,,
46260,1303,130034,KEROSENE,URBAN,Ekiti,700.0,,
46290,1303,130035,KEROSENE,URBAN,Ekiti,750.0,,
46294,1303,130035,ELECTRICITY,URBAN,Ekiti,2000.0,,
46320,1303,130036,KEROSENE,URBAN,Ekiti,400.0,,
46350,1303,130038,KEROSENE,URBAN,Ekiti,350.0,,
46358,1303,130038,PETROL,URBAN,Ekiti,1500.0,,
46380,1303,130039,KEROSENE,URBAN,Ekiti,240.0,,
46384,1303,130039,ELECTRICITY,URBAN,Ekiti,2000.0,,
46388,1303,130039,PETROL,URBAN,Ekiti,5000.0,,
46410,1303,130040,KEROSENE,URBAN,Ekiti,120.0,,
46440,1305,130041,KEROSENE,URBAN,Ekiti,350.0,,
46470,1305,130042,KEROSENE,URBAN,Ekiti,700.0,,
46500,1305,130043,KEROSENE,URBAN,Ekiti,700.0,,
46530,1305,130044,KEROSENE,URBAN,Ekiti,700.0,,
46560,1305,130045,KEROSENE,URBAN,Ekiti,300.0,,
46590,1305,130046,KEROSENE,URBAN,Ekiti,700.0,,
46598,1305,130046,PETROL,URBAN,Ekiti,4000.0,,
46628,1305,130048,PETROL,URBAN,Ekiti,600.0,,
46650,1305,130049,KEROSENE,URBAN,Ekiti,120.0,,
46680,1305,130050,KEROSENE,URBAN,Ekiti,700.0,,
46688,1305,130050,PETROL,URBAN,Ekiti,2500.0,,
46718,1309,130051,PETROL,RURAL,Ekiti,3000.0,,
46740,1309,130052,KEROSENE,RURAL,Ekiti,750.0,,
46748,1309,130052,PETROL,RURAL,Ekiti,1500.0,,
46770,1309,130053,KEROSENE,RURAL,Ekiti,150.0,,
46800,1309,130054,KEROSENE,RURAL,Ekiti,650.0,,
46808,1309,130054,PETROL,RURAL,Ekiti,10000.0,,
46830,1309,130055,KEROSENE,RURAL,Ekiti,240.0,,
46838,1309,130055,PETROL,RURAL,Ekiti,2500.0,,
46860,1309,130056,KEROSENE,RURAL,Ekiti,200.0,,
46868,1309,130056,PETROL,RURAL,Ekiti,1000.0,,
46890,1309,130057,KEROSENE,RURAL,Ekiti,350.0,,
46920,1309,130059,KEROSENE,RURAL,Ekiti,800.0,,
46924,1309,130059,ELECTRICITY,RURAL,Ekiti,1000.0,,
46928,1309,130059,PETROL,RURAL,Ekiti,2500.0,,
46950,1309,130060,KEROSENE,RURAL,Ekiti,350.0,,
46958,1309,130060,PETROL,RURAL,Ekiti,1000.0,,
46984,1305,130061,ELECTRICITY,RURAL,Ekiti,6000.0,,
46988,1305,130061,PETROL,RURAL,Ekiti,15000.0,,
47010,1305,130062,KEROSENE,RURAL,Ekiti,700.0,,
47040,1305,130063,KEROSENE,RURAL,Ekiti,400.0,,
47048,1305,130063,PETROL,RURAL,Ekiti,1500.0,,
47070,1305,130064,KEROSENE,RURAL,Ekiti,750.0,,
47079,1305,130064,DIESEL,RURAL,Ekiti,10000.0,,
47100,1305,130065,KEROSENE,RURAL,Ekiti,700.0,,
47130,1305,130067,KEROSENE,RURAL,Ekiti,250.0,,
47136,1305,130067,FIREWOOD,RURAL,Ekiti,300.0,,
47160,1305,130068,KEROSENE,RURAL,Ekiti,650.0,,
47166,1305,130068,FIREWOOD,RURAL,Ekiti,300.0,,
47190,1305,130069,KEROSENE,RURAL,Ekiti,800.0,,
47220,1305,130070,KEROSENE,RURAL,Ekiti,600.0,,
47228,1305,130070,PETROL,RURAL,Ekiti,1500.0,,
47250,1301,130071,KEROSENE,URBAN,Ekiti,700.0,,
47254,1301,130071,ELECTRICITY,URBAN,Ekiti,3000.0,,
47258,1301,130071,PETROL,URBAN,Ekiti,1000.0,,
47280,1301,130072,KEROSENE,URBAN,Ekiti,1000.0,,
47284,1301,130072,ELECTRICITY,URBAN,Ekiti,1000.0,,
47288,1301,130072,PETROL,URBAN,Ekiti,1200.0,,
47310,1301,130073,KEROSENE,URBAN,Ekiti,700.0,,
47318,1301,130073,PETROL,URBAN,Ekiti,500.0,,
47340,1301,130074,KEROSENE,URBAN,Ekiti,600.0,,
47344,1301,130074,ELECTRICITY,URBAN,Ekiti,1500.0,,
47348,1301,130074,PETROL,URBAN,Ekiti,1000.0,,
47370,1301,130075,KEROSENE,URBAN,Ekiti,1000.0,,
47374,1301,130075,ELECTRICITY,URBAN,Ekiti,3000.0,,
47378,1301,130075,PETROL,URBAN,Ekiti,10000.0,,
47400,1301,130076,KEROSENE,URBAN,Ekiti,200.0,,
47434,1301,130077,ELECTRICITY,URBAN,Ekiti,1500.0,,
47460,1301,130078,KEROSENE,URBAN,Ekiti,700.0,,
47464,1301,130078,ELECTRICITY,URBAN,Ekiti,3500.0,,
47468,1301,130078,PETROL,URBAN,Ekiti,1200.0,,
47490,1301,130080,KEROSENE,URBAN,Ekiti,1400.0,,
47494,1301,130080,ELECTRICITY,URBAN,Ekiti,3000.0,,
47497,1301,130080,CHARCOAL,URBAN,Ekiti,900.0,,
47498,1301,130080,PETROL,URBAN,Ekiti,3500.0,,
47520,1401,140001,KEROSENE,RURAL,Enugu,200.0,,
47550,3213,140002,KEROSENE,RURAL,Rivers,700.0,,
47580,1401,140003,KEROSENE,RURAL,Enugu,150.0,,
47610,1401,140004,KEROSENE,RURAL,Enugu,500.0,,
47644,1403,140005,ELECTRICITY,RURAL,Enugu,4500.0,,
47648,1403,140005,PETROL,RURAL,Enugu,6000.0,,
47670,1401,140006,KEROSENE,RURAL,Enugu,1000.0,,
47700,1401,140007,KEROSENE,RURAL,Enugu,500.0,,
47730,1401,140008,KEROSENE,RURAL,Enugu,400.0,,
47760,1401,140009,KEROSENE,RURAL,Enugu,500.0,,
47790,1401,140010,KEROSENE,RURAL,Enugu,200.0,,
47850,1407,140012,KEROSENE,RURAL,Enugu,260.0,,
47856,1407,140012,FIREWOOD,RURAL,Enugu,200.0,,
47880,1407,140013,KEROSENE,RURAL,Enugu,120.0,,
47910,1407,140014,KEROSENE,RURAL,Enugu,400.0,,
47914,1407,140014,ELECTRICITY,RURAL,Enugu,1000.0,,
47940,1407,140015,KEROSENE,RURAL,Enugu,240.0,,
47970,1407,140016,KEROSENE,RURAL,Enugu,1200.0,,
48000,1407,140017,KEROSENE,RURAL,Enugu,330.0,,
48004,1407,140017,ELECTRICITY,RURAL,Enugu,3500.0,,
48030,1407,140018,KEROSENE,RURAL,Enugu,500.0,,
48034,1407,140018,ELECTRICITY,RURAL,Enugu,2635.0,,
48060,1407,140019,KEROSENE,RURAL,Enugu,100.0,,
48090,1407,140020,KEROSENE,RURAL,Enugu,260.0,,
48094,1407,140020,ELECTRICITY,RURAL,Enugu,1000.0,,
48098,1407,140020,PETROL,RURAL,Enugu,1200.0,,
48120,1408,140021,KEROSENE,RURAL,Enugu,200.0,,
48124,1408,140021,ELECTRICITY,RURAL,Enugu,1000.0,,
48150,1408,140022,KEROSENE,RURAL,Enugu,300.0,,
48158,1408,140022,PETROL,RURAL,Enugu,2000.0,,
48180,1408,140023,KEROSENE,RURAL,Enugu,500.0,,
48188,1408,140023,PETROL,RURAL,Enugu,3000.0,,
48210,1408,140024,KEROSENE,RURAL,Enugu,200.0,,
48214,1408,140024,ELECTRICITY,RURAL,Enugu,1000.0,,
48240,1408,140025,KEROSENE,RURAL,Enugu,240.0,,
48270,1408,140026,KEROSENE,RURAL,Enugu,240.0,,
48304,1408,140027,ELECTRICITY,RURAL,Enugu,1000.0,,
48308,1408,140027,PETROL,RURAL,Enugu,1000.0,,
48333,1408,140030,OTHER LIQUID COOKING FUEL,RURAL,Enugu,200.0,,
48334,1408,140030,ELECTRICITY,RURAL,Enugu,1000.0,,
48360,1413,140031,KEROSENE,URBAN,Enugu,700.0,,
48364,1413,140031,ELECTRICITY,URBAN,Enugu,1500.0,,
48390,1413,140032,KEROSENE,URBAN,Enugu,440.0,,
48394,1413,140032,ELECTRICITY,URBAN,Enugu,300.0,,
48420,1413,140033,KEROSENE,URBAN,Enugu,300.0,,
48450,1413,140034,KEROSENE,URBAN,Enugu,500.0,,
48454,1413,140034,ELECTRICITY,URBAN,Enugu,500.0,,
48480,1413,140035,KEROSENE,URBAN,Enugu,280.0,,
48484,1413,140035,ELECTRICITY,URBAN,Enugu,300.0,,
48510,1413,140036,KEROSENE,URBAN,Enugu,1000.0,,
48514,1413,140036,ELECTRICITY,URBAN,Enugu,400.0,,
48544,1413,140037,ELECTRICITY,URBAN,Enugu,300.0,,
48570,1413,140038,KEROSENE,URBAN,Enugu,120.0,,
48574,1413,140038,ELECTRICITY,URBAN,Enugu,300.0,,
48600,1413,140039,KEROSENE,URBAN,Enugu,300.0,,
48604,1413,140039,ELECTRICITY,URBAN,Enugu,300.0,,
48630,1413,140040,KEROSENE,URBAN,Enugu,600.0,,
48634,1413,140040,ELECTRICITY,URBAN,Enugu,1000.0,,
48660,1415,140041,KEROSENE,RURAL,Enugu,1000.0,,
48668,1415,140041,PETROL,RURAL,Enugu,3500.0,,
48690,1415,140042,KEROSENE,RURAL,Enugu,1000.0,,
48694,1415,140042,ELECTRICITY,RURAL,Enugu,300.0,,
48698,1415,140042,PETROL,RURAL,Enugu,3500.0,,
48720,1415,140043,KEROSENE,RURAL,Enugu,200.0,,
48724,1415,140043,ELECTRICITY,RURAL,Enugu,500.0,,
48728,1415,140043,PETROL,RURAL,Enugu,3000.0,,
48750,1415,140044,KEROSENE,RURAL,Enugu,620.0,,
48754,1415,140044,ELECTRICITY,RURAL,Enugu,500.0,,
48758,1415,140044,PETROL,RURAL,Enugu,800.0,,
48780,1415,140045,KEROSENE,RURAL,Enugu,450.0,,
48810,1415,140046,KEROSENE,RURAL,Enugu,500.0,,
48844,1415,140047,ELECTRICITY,RURAL,Enugu,500.0,,
48870,1415,140048,KEROSENE,RURAL,Enugu,800.0,,
48876,1415,140048,FIREWOOD,RURAL,Enugu,500.0,,
48900,1415,140049,KEROSENE,RURAL,Enugu,240.0,,
48930,1415,140050,KEROSENE,RURAL,Enugu,1000.0,,
48934,1415,140050,ELECTRICITY,RURAL,Enugu,1500.0,,
48964,1403,140051,ELECTRICITY,URBAN,Enugu,6500.0,,
48968,1403,140051,PETROL,URBAN,Enugu,5000.0,,
48994,2418,140052,ELECTRICITY,URBAN,Lagos,2000.0,,
49024,1403,140053,ELECTRICITY,URBAN,Enugu,7180.0,,
49028,1403,140053,PETROL,URBAN,Enugu,10000.0,,
49050,1403,140054,KEROSENE,URBAN,Enugu,600.0,,
49054,1403,140054,ELECTRICITY,URBAN,Enugu,5000.0,,
49058,1403,140054,PETROL,URBAN,Enugu,2000.0,,
49080,1403,140055,KEROSENE,URBAN,Enugu,1150.0,,
49084,1403,140055,ELECTRICITY,URBAN,Enugu,6000.0,,
49088,1403,140055,PETROL,URBAN,Enugu,2000.0,,
49114,1403,140059,ELECTRICITY,URBAN,Enugu,3000.0,,
49118,1403,140059,PETROL,URBAN,Enugu,5000.0,,
49140,1406,140061,KEROSENE,RURAL,Enugu,200.0,,
49170,1406,140062,KEROSENE,RURAL,Enugu,300.0,,
49174,1406,140062,ELECTRICITY,RURAL,Enugu,400.0,,
49200,1406,140063,KEROSENE,RURAL,Enugu,450.0,,
49204,1406,140063,ELECTRICITY,RURAL,Enugu,400.0,,
49230,1406,140065,KEROSENE,RURAL,Enugu,300.0,,
49234,1406,140065,ELECTRICITY,RURAL,Enugu,400.0,,
49260,1406,140066,KEROSENE,RURAL,Enugu,300.0,,
49290,1406,140067,KEROSENE,RURAL,Enugu,600.0,,
49320,1406,140068,KEROSENE,RURAL,Enugu,500.0,,
49350,1406,140069,KEROSENE,RURAL,Enugu,150.0,,
49354,1406,140069,ELECTRICITY,RURAL,Enugu,400.0,,
49358,1406,140069,PETROL,RURAL,Enugu,480.0,,
49380,1406,140070,KEROSENE,RURAL,Enugu,450.0,,
49384,1406,140070,ELECTRICITY,RURAL,Enugu,300.0,,
49410,1413,140071,KEROSENE,RURAL,Enugu,360.0,,
49440,1413,140072,KEROSENE,RURAL,Enugu,1000.0,,
49448,1413,140072,PETROL,RURAL,Enugu,3000.0,,
49470,1413,140073,KEROSENE,RURAL,Enugu,800.0,,
49500,1413,140074,KEROSENE,RURAL,Enugu,150.0,,
49530,1413,140075,KEROSENE,RURAL,Enugu,120.0,,
49538,1413,140075,PETROL,RURAL,Enugu,800.0,,
49560,1413,140076,KEROSENE,RURAL,Enugu,450.0,,
49590,1413,140077,KEROSENE,RURAL,Enugu,120.0,,
49620,1413,140078,KEROSENE,RURAL,Enugu,200.0,,
49650,1413,140079,KEROSENE,RURAL,Enugu,300.0,,
49680,1413,140080,KEROSENE,RURAL,Enugu,1500.0,,
49710,1410,140082,KEROSENE,RURAL,Enugu,200.0,,
49740,1410,140083,KEROSENE,RURAL,Enugu,250.0,,
49774,1410,140084,ELECTRICITY,RURAL,Enugu,1000.0,,
49800,1410,140085,KEROSENE,RURAL,Enugu,100.0,,
49804,1410,140085,ELECTRICITY,RURAL,Enugu,600.0,,
49830,1410,140086,KEROSENE,RURAL,Enugu,200.0,,
49834,1410,140086,ELECTRICITY,RURAL,Enugu,1000.0,,
49860,1410,140087,KEROSENE,RURAL,Enugu,400.0,,
49864,1410,140087,ELECTRICITY,RURAL,Enugu,1000.0,,
49890,2623,140088,KEROSENE,URBAN,Niger,600.0,,
49897,2623,140088,CHARCOAL,URBAN,Niger,250.0,,
49920,1410,140089,KEROSENE,RURAL,Enugu,500.0,,
49950,1410,140090,KEROSENE,RURAL,Enugu,600.0,,
49980,1404,140091,KEROSENE,URBAN,Enugu,70.0,,
49984,1404,140091,ELECTRICITY,URBAN,Enugu,850.0,,
49988,1404,140091,PETROL,URBAN,Enugu,1500.0,,
50010,1404,140092,KEROSENE,URBAN,Enugu,1000.0,,
50014,1404,140092,ELECTRICITY,URBAN,Enugu,1500.0,,
50018,1404,140092,PETROL,URBAN,Enugu,4000.0,,
50040,1404,140093,KEROSENE,URBAN,Enugu,500.0,,
50044,1404,140093,ELECTRICITY,URBAN,Enugu,360.0,,
50070,1404,140094,KEROSENE,URBAN,Enugu,600.0,,
50074,1404,140094,ELECTRICITY,URBAN,Enugu,100.0,,
50100,1404,140096,KEROSENE,URBAN,Enugu,1000.0,,
50104,1404,140096,ELECTRICITY,URBAN,Enugu,500.0,,
50130,1404,140097,KEROSENE,URBAN,Enugu,1500.0,,
50134,1404,140097,ELECTRICITY,URBAN,Enugu,1000.0,,
50160,1404,140098,KEROSENE,URBAN,Enugu,500.0,,
50164,1404,140098,ELECTRICITY,URBAN,Enugu,1000.0,,
50190,1404,140099,KEROSENE,URBAN,Enugu,1400.0,,
50194,1404,140099,ELECTRICITY,URBAN,Enugu,1000.0,,
50220,1404,140100,KEROSENE,URBAN,Enugu,200.0,,
50224,1404,140100,ELECTRICITY,URBAN,Enugu,250.0,,
50226,1404,140100,FIREWOOD,URBAN,Enugu,1000.0,,
50250,1408,140101,KEROSENE,RURAL,Enugu,200.0,,
50254,1408,140101,ELECTRICITY,RURAL,Enugu,1000.0,,
50280,1408,140102,KEROSENE,RURAL,Enugu,1000.0,,
50286,1408,140102,FIREWOOD,RURAL,Enugu,500.0,,
50288,1408,140102,PETROL,RURAL,Enugu,3000.0,,
50310,1408,140103,KEROSENE,RURAL,Enugu,300.0,,
50314,1408,140103,ELECTRICITY,RURAL,Enugu,1000.0,,
50370,1408,140105,KEROSENE,RURAL,Enugu,50.0,,
50400,1408,140106,KEROSENE,RURAL,Enugu,400.0,,
50408,1408,140106,PETROL,RURAL,Enugu,1000.0,,
50430,1408,140107,KEROSENE,RURAL,Enugu,500.0,,
50434,1408,140107,ELECTRICITY,RURAL,Enugu,2000.0,,
50460,1408,140108,KEROSENE,RURAL,Enugu,600.0,,
50468,1408,140108,PETROL,RURAL,Enugu,5000.0,,
50490,1408,140109,KEROSENE,RURAL,Enugu,100.0,,
50495,1408,140109,CANDLES,RURAL,Enugu,90.0,,
50520,1408,140110,KEROSENE,RURAL,Enugu,300.0,,
50524,1408,140110,ELECTRICITY,RURAL,Enugu,2000.0,,
50526,1408,140110,FIREWOOD,RURAL,Enugu,200.0,,
50528,1408,140110,PETROL,RURAL,Enugu,200.0,,
50550,1411,140112,KEROSENE,RURAL,Enugu,600.0,,
50554,1411,140112,ELECTRICITY,RURAL,Enugu,500.0,,
50580,1411,140113,KEROSENE,RURAL,Enugu,140.0,,
50584,1411,140113,ELECTRICITY,RURAL,Enugu,500.0,,
50614,1411,140114,ELECTRICITY,RURAL,Enugu,500.0,,
50640,1411,140115,KEROSENE,RURAL,Enugu,300.0,,
50670,1411,140116,KEROSENE,RURAL,Enugu,650.0,,
50700,1411,140117,KEROSENE,RURAL,Enugu,700.0,,
50704,1411,140117,ELECTRICITY,RURAL,Enugu,500.0,,
50730,1411,140118,KEROSENE,RURAL,Enugu,200.0,,
50760,1411,140119,KEROSENE,RURAL,Enugu,1000.0,,
50764,1411,140119,ELECTRICITY,RURAL,Enugu,500.0,,
50790,1411,140120,KEROSENE,RURAL,Enugu,400.0,,
50820,1416,140121,KEROSENE,RURAL,Enugu,1000.0,,
50824,1416,140121,ELECTRICITY,RURAL,Enugu,500.0,,
50850,1416,140122,KEROSENE,RURAL,Enugu,200.0,,
50854,1416,140122,ELECTRICITY,RURAL,Enugu,500.0,,
50880,1416,140123,KEROSENE,RURAL,Enugu,150.0,,
50884,1416,140123,ELECTRICITY,RURAL,Enugu,500.0,,
50910,1416,140124,KEROSENE,RURAL,Enugu,1000.0,,
50914,1416,140124,ELECTRICITY,RURAL,Enugu,1000.0,,
50944,1416,140125,ELECTRICITY,RURAL,Enugu,500.0,,
50970,1416,140126,KEROSENE,RURAL,Enugu,120.0,,
51000,1416,140127,KEROSENE,RURAL,Enugu,300.0,,
51004,1416,140127,ELECTRICITY,RURAL,Enugu,1000.0,,
51030,1416,140128,KEROSENE,RURAL,Enugu,1500.0,,
51034,1416,140128,ELECTRICITY,RURAL,Enugu,500.0,,
51060,1416,140129,KEROSENE,RURAL,Enugu,300.0,,
51064,1416,140129,ELECTRICITY,RURAL,Enugu,500.0,,
51090,1416,140130,KEROSENE,RURAL,Enugu,520.0,,
51094,1416,140130,ELECTRICITY,RURAL,Enugu,500.0,,
51120,1415,140131,KEROSENE,RURAL,Enugu,500.0,,
51150,1415,140132,KEROSENE,RURAL,Enugu,1000.0,,
51158,1415,140132,PETROL,RURAL,Enugu,3000.0,,
51210,1415,140134,KEROSENE,RURAL,Enugu,400.0,,
51240,1415,140135,KEROSENE,RURAL,Enugu,500.0,,
51270,1415,140136,KEROSENE,RURAL,Enugu,500.0,,
51274,1415,140136,ELECTRICITY,RURAL,Enugu,1000.0,,
51276,1415,140136,FIREWOOD,RURAL,Enugu,1500.0,,
51300,1415,140139,KEROSENE,RURAL,Enugu,400.0,,
51304,1415,140139,ELECTRICITY,RURAL,Enugu,1000.0,,
51330,1415,140140,KEROSENE,RURAL,Enugu,500.0,,
51334,1415,140140,ELECTRICITY,RURAL,Enugu,2000.0,,
51336,1415,140140,FIREWOOD,RURAL,Enugu,800.0,,
51364,1506,150001,ELECTRICITY,URBAN,Gombe,1800.0,,
51366,1506,150001,FIREWOOD,URBAN,Gombe,600.0,,
51391,1506,150002,PALM KERNEL OIL,URBAN,Gombe,300.0,,
51396,1506,150002,FIREWOOD,URBAN,Gombe,3000.0,,
51420,1506,150003,KEROSENE,URBAN,Gombe,2000.0,,
51424,1506,150003,ELECTRICITY,URBAN,Gombe,4000.0,,
51426,1506,150003,FIREWOOD,URBAN,Gombe,1000.0,,
51428,1506,150003,PETROL,URBAN,Gombe,5000.0,,
51450,1506,150004,KEROSENE,URBAN,Gombe,300.0,,
51454,1506,150004,ELECTRICITY,URBAN,Gombe,2000.0,,
51456,1506,150004,FIREWOOD,URBAN,Gombe,1200.0,,
51484,1506,150005,ELECTRICITY,URBAN,Gombe,3000.0,,
51488,1506,150005,PETROL,URBAN,Gombe,2400.0,,
51510,1506,150006,KEROSENE,URBAN,Gombe,350.0,,
51515,1506,150006,CANDLES,URBAN,Gombe,200.0,,
51540,1506,150007,KEROSENE,URBAN,Gombe,900.0,,
51541,1506,150007,PALM KERNEL OIL,URBAN,Gombe,2500.0,,
51544,1506,150007,ELECTRICITY,URBAN,Gombe,3000.0,,
51546,1506,150007,FIREWOOD,URBAN,Gombe,3000.0,,
51547,1506,150007,CHARCOAL,URBAN,Gombe,200.0,,
51548,1506,150007,PETROL,URBAN,Gombe,4000.0,,
51576,1506,150008,FIREWOOD,URBAN,Gombe,3000.0,,
51635,1508,150011,CANDLES,RURAL,Gombe,150.0,,
51636,1508,150011,FIREWOOD,RURAL,Gombe,600.0,,
51661,1508,150012,PALM KERNEL OIL,RURAL,Gombe,340.0,,
51690,1508,150013,KEROSENE,RURAL,Gombe,900.0,,
51720,1508,150014,KEROSENE,RURAL,Gombe,400.0,,
51811,1508,150017,PALM KERNEL OIL,RURAL,Gombe,150.0,,
